STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/13/2010,6.49,,,,1359,0.02,,,,61,46,,220,200,21.9,36,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/14/2010,7.61,,,,1336,0,,,,57,42,,290,270,15,23,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/15/2010,8.05,,,,1517,0,,,,66,47,,300,310,16.1,23,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/16/2010,6.04,,,,2234,0,,,,64,42,,100,90,10.1,14.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/17/2010,3.8,,,,113,0.21,,,,53,45,,60,110,10.1,14.1,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/18/2010,4.25,,,,1018,0,,,,63,45,,30,50,12.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/19/2010,3.13,,,,1445,0,,,,74,44,,290,300,10.1,17,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/20/2010,3.8,,,,1244,0,,,,76,48,,190,180,16.1,19.9,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/21/2010,9.17,,,,2257,0.26,,,,64,53,,220,220,18.1,29.1,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/22/2010,6.93,,,,124,0.01,,,,55,43,,220,210,19.9,29.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/23/2010,7.61,,,,1625,0,,,,68,39,,300,280,17,23,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/24/2010,3.36,,,,1407,0,,,,76,47,,130,130,10.1,14.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/25/2010,7.83,,,,1403,0,,,,75,50,,170,200,21,29.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/26/2010,8.5,,,,1055,0,,,,66,55,,310,280,16.1,23.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/27/2010,10.07,,,,241,0,,,,65,44,,60,40,17,23,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/28/2010,11.41,,,,1424,0.22,,,,74,50,,190,190,25.9,33.1,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/29/2010,6.93,,,,2137,0.22,,,,67,52,,300,300,18.1,25.1,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/30/2010,6.04,,,,1647,0,,,,72,46,,320,310,14.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,3/31/2010,4.03,,,,7,0,,,,79,50,,290,300,8.9,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/1/2010,1.79,,,,1541,0,,,,86,54,,200,230,8.9,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/2/2010,3.58,,,,1956,0,,,,88,56,,140,140,13,16.1,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/3/2010,4.47,,,,1508,0,,,,82,55,,220,210,13,18.1,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/4/2010,2.46,,,,1625,0,,,,87,59,,200,230,12.1,14.1,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/5/2010,3.36,,,,1817,0,,,,90,58,,200,190,12.1,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/6/2010,6.04,,,,1448,0,,,,90,62,,200,200,16.1,21,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/7/2010,6.93,,,,1529,0,,,,85,60,,190,200,16.1,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/8/2010,9.4,,,,1446,0.22,,,,77,58,,200,210,31.1,46.1,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/9/2010,7.61,,,,930,0.01,,,,70,51,,310,320,15,21,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/10/2010,6.49,,,,849,0,,,,74,47,,70,60,16.1,21,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/11/2010,3.8,,,,1253,0,,,,77,50,,20,150,10.1,14.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/12/2010,3.58,,,,1451,0,,,,81,52,,80,70,14.1,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/13/2010,4.03,,,,1453,0,,,,81,53,,100,20,12.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/14/2010,6.49,,,,2040,0,,,,81,54,,80,100,15,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/15/2010,3.36,,,,1521,0,,,,79,50,,50,40,8.9,12.1,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/16/2010,4.92,,,,1448,0,,,,85,55,,300,320,12.1,17,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/17/2010,6.71,,,,1344,0,,,,85,63,,300,280,17,25.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/18/2010,7.38,,,,736,0,,,,75,58,,30,60,16.1,21.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/19/2010,3.58,,,,1052,0,,,,72,49,,160,130,8.9,13,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/20/2010,3.58,,,,1317,0.01,,,,73,53,,170,170,14.1,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/21/2010,6.26,,,,1335,0,,,,76,57,,320,310,17,28,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/22/2010,5.59,,,,1359,0,,,,79,54,,300,310,13,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/23/2010,4.47,,,,1558,0,,,,87,56,,210,220,13,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/24/2010,6.26,,,,2313,0.26,,,,71,63,,130,120,17,23,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/25/2010,8.5,,,,434,0.41,,,,84,65,,190,200,23.9,33.1,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/26/2010,7.61,,,,1601,0,,,,75,58,,280,280,18.1,31.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/27/2010,8.28,,,,1833,0.01,,,,71,51,,290,250,28,38.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/28/2010,5.14,,,,33,0,,,,70,45,,210,300,12.1,17,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/29/2010,4.03,,,,1257,0,,,,76,50,,320,300,10.1,15,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,4/30/2010,5.59,,,,1608,0,,,,85,53,,180,200,14.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/1/2010,6.93,,,,1409,0,,,,89,66,,190,180,15,21,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/2/2010,8.95,,,,1537,0,,,,94,70,,200,190,21.9,29.1,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/3/2010,7.83,,,,1601,0.94,,,,80,70,,190,50,17,28,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/4/2010,3.13,,,,726,0,,,,79,67,,190,220,12.1,23.9,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/5/2010,3.36,,,,1302,0.01,,,,85,63,,140,140,10.1,15,1,1,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/6/2010,2.46,,,,1406,0,,,,88,65,,210,260,10.1,15,1,1,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/7/2010,4.47,,,,1439,0,,,,90,65,,200,220,14.1,18.1,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/8/2010,9.17,,,,1458,0,,,,88,64,,290,250,18.1,28,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/9/2010,5.14,,,,740,0,,,,75,53,,10,350,13,17,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/10/2010,8.05,,,,713,0,,,,74,55,,70,70,17,23.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/11/2010,6.93,,,,917,0,,,,80,62,,160,170,15,23,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/12/2010,5.37,,,,1517,0,,,,83,65,,200,270,13,28,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/13/2010,5.37,,,,1450,0,,,,88,66,,190,100,12.1,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/14/2010,5.37,,,,1415,0,,,,87,66,,210,110,13,17,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/15/2010,5.59,,,,1629,0,,,,90,67,,140,130,12.1,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/16/2010,5.37,,,,1841,0.01,,,,91,68,,210,180,19.9,30,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/17/2010,4.47,,,,1647,0.83,,,,82,68,,270,260,13,23,1,1,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/18/2010,4.7,,,,1528,0.01,,,,84,66,,220,270,13,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/19/2010,4.92,,,,1623,0,,,,84,66,,300,240,13,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/20/2010,4.92,,,,1612,0,,,,86,59,,100,20,10.1,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/21/2010,3.8,,,,1059,0.14,,,,79,67,,300,300,14.1,19.9,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/22/2010,3.36,,,,1310,0.03,,,,83,65,,200,200,12.1,15,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/23/2010,5.37,,,,1437,0,,,,90,70,,90,350,13,21.9,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/24/2010,8.28,,,,1713,0,,,,83,67,,60,70,18.1,25.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/25/2010,8.5,,,,1251,0.11,,,,85,64,,30,20,18.1,23.9,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/26/2010,6.71,,,,1617,0,,,,86,66,,320,310,14.1,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/27/2010,5.14,,,,1158,0,,,,92,66,,330,320,13,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/28/2010,4.92,,,,1124,0,,,,93,69,,110,170,15,23,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/29/2010,7.16,,,,1646,0.03,,,,88,70,,60,100,21,28,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/30/2010,3.58,,,,1141,0.22,,,,82,70,,210,280,12.1,15,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,5/31/2010,5.37,,,,1033,0.34,,,,79,69,,190,290,14.1,21.9,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/1/2010,2.91,,,,1641,0,,,,86,68,,210,200,12.1,14.1,1,1,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/2/2010,4.47,,,,2028,0.13,,,,89,70,,200,280,15,19.9,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/3/2010,4.7,,,,1834,0.01,,,,89,68,,200,210,16.1,21.9,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/4/2010,3.13,,,,1721,0,,,,88,70,,190,180,16.1,19.9,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/5/2010,5.14,,,,1918,0,,,,93,70,,220,220,16.1,25.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/6/2010,7.38,,,,1033,0,,,,90,74,,220,290,16.1,25.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/7/2010,6.26,,,,1143,0,,,,88,73,,320,320,15,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/8/2010,2.91,,,,2220,0,,,,90,69,,10,80,8.9,13,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/9/2010,6.04,,,,1108,0,,,,93,70,,220,220,15,21.9,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/10/2010,4.92,,,,1815,0.13,,,,93,72,,300,260,18.1,31.1,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/11/2010,3.58,,,,1551,0,,,,93,73,,10,50,8.9,14.1,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/12/2010,3.13,,,,1154,0,,,,98,75,,330,360,12.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/13/2010,4.92,,,,1136,0,,,,97,78,,300,310,14.1,19.9,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/14/2010,2.68,,,,1446,0,,,,101,77,,300,310,13,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/15/2010,5.37,,,,2158,0.11,,,,102,74,,10,290,19.9,25.1,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/16/2010,3.36,,,,2007,0.03,,,,93,72,,360,360,18.1,23.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/17/2010,4.92,,,,1459,0,,,,96,73,,110,120,15,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/18/2010,5.59,,,,1558,0,,,,96,74,,80,10,12.1,18.1,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/19/2010,4.7,,,,1548,0,,,,95,75,,150,150,15,21.9,1,,1,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/20/2010,3.8,,,,1448,0,,,,93,74,,140,120,15,17,1,,1,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/21/2010,4.25,,,,1327,0,,,,96,74,,120,130,14.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/22/2010,3.8,,,,1410,0,,,,95,73,,180,190,14.1,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/23/2010,3.8,,,,1747,0,,,,97,76,,320,310,12.1,15,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/24/2010,3.36,,,,1205,0,,,,98,77,,280,310,14.1,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/25/2010,5.37,,,,1556,1.45,,,,100,72,,140,130,40,47,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/26/2010,4.03,,,,1716,0,,,,95,71,,310,310,21,28,1,1,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/27/2010,4.47,,,,2243,0,,,,96,76,,200,190,16.1,23,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/28/2010,6.71,,,,1520,0,,,,95,76,,60,60,21.9,25.9,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/29/2010,5.14,,,,2000,0.3,,,,96,75,,200,220,18.1,25.1,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,6/30/2010,2.68,,,,1655,1.12,,,,86,73,,180,170,19.9,23.9,1,1,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/1/2010,4.7,,,,1813,0,,,,89,75,,70,110,14.1,16.1,1,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/2/2010,7.38,,,,1203,0,,,,87,72,,60,90,14.1,18.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/3/2010,5.82,,,,1145,0,,,,86,67,,100,100,18.1,23.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/4/2010,3.58,,,,1207,0,,,,88,65,,90,70,13,16.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/5/2010,4.25,,,,1322,0,,,,90,68,,120,150,12.1,17,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/6/2010,4.03,,,,1056,0,,,,94,72,,170,90,12.1,15,1,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/7/2010,4.25,,,,1245,0,,,,96,73,,130,150,10.1,15,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/8/2010,4.92,,,,1455,0,,,,101,79,,160,160,10.1,15,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/9/2010,4.7,,,,1929,0,,,,101,78,,310,300,25.1,35.1,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/10/2010,5.14,,,,1454,0,,,,93,77,,300,310,15,21,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/11/2010,5.59,,,,1502,0,,,,93,75,,220,220,15,19.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/12/2010,4.92,,,,1504,0.38,,,,90,74,,290,280,21,28,1,1,1,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/13/2010,4.92,,,,2110,0.12,,,,92,75,,310,320,14.1,21.9,1,,1,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/14/2010,4.47,,,,131,0.07,,,,95,75,,50,220,10.1,15,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/15/2010,3.8,,,,1314,0.43,,,,92,76,,210,200,23,31.1,,,,,,,,1,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/16/2010,6.04,,,,1740,0,,,,92,73,,200,200,21.9,25.9,1,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/17/2010,5.82,,,,1719,0,,,,93,74,,210,210,15,21,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/18/2010,4.25,,,,1459,0,,,,90,75,,220,230,14.1,18.1,,,1,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/19/2010,4.92,,,,1427,0,,,,93,76,,220,280,14.1,21.9,,,,,,,,,,,,,,,,,,
USW00013837,"AUGUSTA DANIEL FIELD AIRPORT, GA US",33.4668,-82.03847,125.1,7/20/2010,6.93,,,,1046,0,,,,96,77,,200,210,13,19.9,,,,,,,,,,,,,,,,,,
